movieId,region,platforms
97923,DK,Netflix|Amazon Prime Video|Viaplay
97923,EC,Paramount Plus|Movistar Play
97923,EE,Netflix|Amazon Prime Video
97923,ES,Amazon Prime Video|HBO Max|Movistar Plus|HBO
97923,FI,Netflix|Viaplay
97923,FR,Canal+
97923,GB,Netflix|Sky Go|Now TV Cinema|Virgin TV Go
97923,GR,Netflix|Amazon Prime Video
97923,GT,Paramount Plus
97923,HN,Paramount Plus
97923,HU,Netflix|Amazon Prime Video
97923,ID,HBO Go
97923,IE,Netflix|Sky Go|Now TV Cinema
97923,IN,Netflix|Amazon Prime Video
97923,IT,Netflix|Amazon Prime Video
97923,JP,Netflix|dTV|U-NEXT|Hulu
97923,KR,Netflix|Amazon Prime Video
97923,LT,Netflix|Amazon Prime Video
97923,LV,Netflix|Amazon Prime Video
97923,MX,Paramount Plus
97923,MY,HBO Go
97923,NL,Netflix|Videoland|KPN
97923,NO,Netflix|Amazon Prime Video|Viaplay|Strim
97923,NZ,Netflix|Amazon Prime Video
97923,PE,Paramount Plus|Movistar Play
97923,PH,HBO Go
97923,PL,Netflix|Amazon Prime Video|Horizon|HBO Go|Player
97923,PT,Netflix|Amazon Prime Video|HBO Portugal
97923,PY,Paramount Plus
97923,RO,Netflix|Amazon Prime Video
97923,RU,Amazon Prime Video|Ivi
97923,SE,Netflix|Amazon Prime Video|Viaplay
97923,SG,HBO Go
97923,TH,HBO Go
97923,TR,Netflix|Amazon Prime Video
97923,US,Hulu|Paramount Plus|Paramount+ Amazon Channel|EPIX Amazon Channel|Epix Roku Premium Channel|DIRECTV|Epix|Spectrum On Demand
97923,VE,Paramount Plus
97923,ZA,Netflix|Amazon Prime Video
97936,AR,Netflix|HBO Max|Movistar Play|HBO Go
97936,AT,UPC TV
97936,BG,Netflix
97936,BO,Netflix|HBO Max
97936,BR,Oi Play
97936,CH,SwissCom|UPC TV
97936,CL,Netflix|HBO Max|Movistar Play|HBO Go
97936,CO,Netflix|HBO Max|Movistar Play|HBO Go
97936,CR,Netflix|HBO Max
97936,CZ,Netflix
97936,EC,Netflix|HBO Max|Movistar Play|HBO Go
97936,EE,Netflix
97936,ES,Amazon Prime Video|Movistar Plus
97936,FR,Canal+
97936,GB,Netflix
97936,GR,Netflix
97936,GT,Netflix|HBO Max
97936,HN,Netflix|HBO Max
97936,HU,Netflix
97936,IE,Netflix
97936,IT,Netflix|Sky Go|Now TV
97936,JP,Amazon Prime Video|U-NEXT
97936,KR,Netflix|wavve|Watcha
97936,LT,Netflix
97936,LV,Netflix
97936,MX,Netflix|HBO Max|HBO Go
97936,NL,KPN
97936,NO,Strim
97936,PE,Netflix|HBO Max|HBO Go
97936,PL,Netflix
97936,PY,Netflix|HBO Max
97936,RO,Netflix
97936,RU,Netflix|Kinopoisk
97936,VE,Netflix|HBO Max|HBO Go
97938,AT,Netflix|UPC TV
97938,AU,Disney Plus
97938,CA,Disney Plus|Crave Starz|Starz Play Amazon Channel
97938,CH,Netflix|UPC TV
97938,DE,Netflix
97938,DK,Disney Plus
97938,ES,Disney Plus
97938,FI,Disney Plus
97938,FR,Disney Plus
97938,GB,Virgin TV Go
97938,HK,Disney Plus
97938,ID,Hotstar
97938,IN,Hotstar
97938,IT,Disney Plus
97938,JP,Disney Plus|dTV
97938,KR,Disney Plus
97938,MY,Hotstar
97938,NL,KPN
97938,NO,Disney Plus|Strim
97938,NZ,Disney Plus
97938,PT,HBO Portugal
97938,RU,Kinopoisk
97938,SE,Disney Plus
97938,SG,Disney Plus
97938,TH,Hotstar
97938,TW,Disney Plus
97938,US,HBO Max|HBO Now|Max Go|DIRECTV|Spectrum On Demand
97950,BR,Telecine Play|Globo Play
97950,ES,fuboTV
97950,ID,HBO Go
97950,IT,Sky Go|Now TV
97950,MY,HBO Go
97950,NO,Strim
97950,NZ,Neon TV
97950,PH,HBO Go
97950,RU,More TV
97950,SG,HBO Go
97950,TH,HBO Go
97950,US,HBO Max|HBO Now|Max Go|DIRECTV|Cinemax Amazon Channel|Spectrum On Demand
97957,AU,Amazon Prime Video
97957,ES,Amazon Prime Video
97957,NL,Horrify
97957,NO,Strim
97957,NZ,Amazon Prime Video
97957,RU,Wink
97957,TW,Catchplay
97957,US,Amazon Prime Video
97984,AU,Stan
97984,CA,Hoopla|Fandor
97984,GB,BFI Player|BFI Player Amazon Channel|Virgin TV Go
97984,US,Mubi|Hoopla|Fandor|Mubi Amazon Channel|Fandor Amazon Channel
97988,ES,Movistar Plus
97988,FR,Shadowz
97988,NO,Strim
98017,AR,Amazon Prime Video|Movistar Play
98017,BE,CineMember
98017,BO,Amazon Prime Video
98017,CL,Amazon Prime Video|Movistar Play
98017,CO,Amazon Prime Video|Movistar Play
98017,CR,Amazon Prime Video
98017,DK,Filmstriben
98017,EC,Amazon Prime Video|Movistar Play
98017,ES,Filmin
98017,GT,Amazon Prime Video
98017,HN,Amazon Prime Video
98017,IT,Amazon Prime Video
98017,JP,Hulu
98017,MX,Amazon Prime Video
98017,NL,KPN|CineMember
98017,NO,Strim
98017,PE,Amazon Prime Video
98017,PY,Amazon Prime Video
98017,VE,Amazon Prime Video
98054,AR,Amazon Prime Video|HBO Max|Movistar Play|HBO Go
98054,AT,Netflix
98054,BO,Amazon Prime Video|HBO Max
98054,BR,HBO Max|HBO Go
98054,CA,Netflix
98054,CH,Netflix
98054,CL,Amazon Prime Video|HBO Max|Movistar Play|HBO Go
98054,CO,Amazon Prime Video|HBO Max|Movistar Play|HBO Go
98054,CR,Amazon Prime Video|HBO Max
98054,DE,Netflix
98054,DK,Netflix
98054,EC,Amazon Prime Video|HBO Max|Movistar Play|HBO Go
98054,ES,Movistar Plus
98054,FI,Netflix
98054,GT,Amazon Prime Video|HBO Max
98054,HN,Amazon Prime Video|HBO Max
98054,IN,Amazon Prime Video
98054,IT,Netflix|Timvision
98054,JP,Amazon Prime Video
98054,MX,Amazon Prime Video|HBO Max|HBO Go
98054,NL,KPN
98054,NO,Netflix|Strim
98054,PE,Amazon Prime Video|HBO Max|HBO Go
98054,PH,Amazon Prime Video
98054,PY,Amazon Prime Video|HBO Max
98054,RO,Horizon
98054,RU,Ivi|Wink|More TV
98054,SE,Netflix
98054,TR,blutv
98054,VE,Amazon Prime Video|HBO Max|HBO Go
98056,AR,QubitTV
98056,AT,Netflix
98056,AU,Beamafilm
98056,BE,Amazon Prime Video|Mubi|Sooner|CineMember
98056,BR,Looke|Globo Play
98056,CH,Netflix
98056,CL,QubitTV
98056,DE,Netflix|EntertainTV
98056,DK,Filmstriben
98056,ES,Filmin
98056,FR,Amazon Prime Video
98056,GB,BFI Player|BFI Player Amazon Channel
98056,ID,Viu
98056,IN,Amazon Prime Video
98056,IT,Amazon Prime Video|Mubi
98056,KR,Watcha
98056,LT,Telia Play
98056,NL,Amazon Prime Video|Mubi|KPN|CineMember
98056,NO,Strim
98056,NZ,Beamafilm
98056,SE,TriArt Play
98087,AT,Maxdome
98087,AU,Stan
98087,ES,Amazon Prime Video
98087,FR,Amazon Prime Video
98087,GB,Netflix|Virgin TV Go
98087,IE,Netflix
98087,KR,wavve
98087,NO,Strim
98087,RU,Ivi|Kinopoisk
98087,US,fuboTV
98154,CH,Netflix
98154,IN,Sony Liv
98154,IT,Now TV
98154,JP,dTV
98154,KR,Netflix
98154,LT,Telia Play
98154,NL,KPN
98154,NO,Strim
98154,PL,Horizon|Player
98154,RU,Kinopoisk
98154,US,HBO Max|HBO Now|Max Go|DIRECTV|Cinemax Amazon Channel|Spectrum On Demand
98203,AR,Netflix|HBO Max|Movistar Play|Starz
98203,AT,Netflix|UPC TV
98203,AU,Netflix|BINGE|Foxtel Now|Stan
98203,BE,Netflix
98203,BO,Netflix|HBO Max
98203,BR,Netflix|HBO Max|Telecine Play|Starz Play Amazon Channel|NOW|Starz
98203,CA,Netflix|Crave Starz|Starz Play Amazon Channel|Club Illico
98203,CH,Netflix|UPC TV
98203,CL,Netflix|HBO Max|Movistar Play|Starz
98203,CO,Netflix|HBO Max|Movistar Play
98203,CR,Netflix|HBO Max
98203,CZ,Netflix
98203,DE,Netflix
98203,DK,Amazon Prime Video|Viaplay|HBO Max|HBO
98203,EC,Netflix|HBO Max
98203,ES,Netflix|HBO Max|Rakuten TV|Starz Play Amazon Channel|HBO|Starz
98203,FI,Amazon Prime Video|Viaplay|HBO Max|HBO|Telia Play
98203,GB,Netflix|Virgin TV Go
98203,GR,Netflix
98203,GT,Netflix|HBO Max
98203,HK,Netflix
98203,HN,Netflix|HBO Max
98203,HU,Netflix
98203,ID,Netflix
98203,IE,Netflix
98203,IN,Netflix|Lionsgate Play|VI movies and tv
98203,IT,Netflix
98203,JP,Netflix|dTV
98203,KR,Netflix
98203,MX,Netflix|HBO Max|Starz Play Amazon Channel|Starz
98203,MY,Netflix
98203,NL,Netflix|Starz Play Amazon Channel|Starz
98203,NO,Amazon Prime Video|Viaplay|HBO Max|Strim|HBO
98203,PE,Netflix|HBO Max
98203,PH,Netflix
98203,PL,Player
98203,PT,Netflix
98203,PY,Netflix|HBO Max
98203,RO,Netflix|Horizon
98203,SE,Amazon Prime Video|Viaplay|HBO Max|HBO
98203,SG,Netflix
98203,TR,Netflix
98203,TW,Netflix
98203,US,Netflix
98203,VE,Netflix|HBO Max
98230,AR,Amazon Prime Video|Movistar Play
98230,AT,Amazon Prime Video
98230,BE,Amazon Prime Video
98230,BO,Amazon Prime Video
98230,BR,Amazon Prime Video|Looke
98230,CA,Netflix
98230,CH,Amazon Prime Video
98230,CL,Amazon Prime Video|Movistar Play
98230,CO,Amazon Prime Video|Movistar Play
98230,CR,Amazon Prime Video
98230,DE,Amazon Prime Video
98230,EC,Amazon Prime Video|Movistar Play
98230,FR,Amazon Prime Video
98230,GB,Virgin TV Go
98230,GT,Amazon Prime Video
98230,HN,Amazon Prime Video
98230,IE,Amazon Prime Video
98230,IN,Hungama Play
98230,IT,Amazon Prime Video|Sky Go|Now TV
98230,JP,Amazon Prime Video|U-NEXT
98230,MX,Amazon Prime Video
98230,NL,Videoland|KPN
98230,NO,Strim
98230,PE,Amazon Prime Video
98230,PY,Amazon Prime Video
98230,RU,Ivi|Kinopoisk
98230,US,HBO Max|HBO Now|Max Go|DIRECTV|Spectrum On Demand
98230,VE,Amazon Prime Video
98239,AT,Amazon Prime Video
98239,AU,Stan
98239,CH,SwissCom|Sky
98239,DE,Amazon Prime Video|Rakuten TV|Filmtastic Amazon Channel|Filmtastic
98239,DK,Netflix
98239,EC,Movistar Play
98239,FI,Netflix|Viaplay
98239,FR,Amazon Prime Video
98239,GB,MGM Amazon Channel
98239,ID,Netflix
98239,IN,Netflix
98239,JP,Amazon Prime Video
98239,KR,wavve
98239,LT,Telia Play
98239,NO,Netflix|Strim
98239,PH,Netflix
98239,RU,Ivi
98239,SE,Netflix
98239,SG,Netflix
98239,US,Hulu|Paramount Plus|Paramount+ Amazon Channel|EPIX Amazon Channel|Epix Roku Premium Channel|DIRECTV|Epix|Spectrum On Demand
98239,ZA,ShowMax
98243,AR,Netflix|Movistar Play
98243,AT,Netflix
98243,AU,Netflix|BINGE|Foxtel Now|Stan
98243,BE,Netflix
98243,BG,Netflix
98243,BO,Netflix
98243,BR,Netflix
98243,CA,Netflix
98243,CH,Netflix
98243,CL,Netflix
98243,CO,Netflix
98243,CR,Netflix
98243,CZ,Netflix
98243,DE,Netflix|EntertainTV
98243,DK,Netflix|Viaplay|HBO Max|HBO
98243,EC,Netflix|Movistar Play
98243,ES,Netflix|Amazon Prime Video|HBO
98243,FI,Netflix|Viaplay|HBO Max|HBO|Telia Play
98243,FR,Netflix
98243,GB,Netflix|Sky Go|Now TV Cinema|Virgin TV Go
98243,GR,Netflix
98243,GT,Netflix
98243,HN,Netflix
98243,HU,Netflix
98243,ID,HBO Go
98243,IE,Netflix|Sky Go|Now TV Cinema
98243,IN,Netflix
98243,IT,Netflix
98243,JP,Netflix|U-NEXT
98243,KR,Netflix|wavve|Watcha
98243,MX,Netflix
98243,MY,HBO Go
98243,NL,Netflix|KPN
98243,NO,Netflix|Viaplay|HBO Max|Strim|HBO
98243,NZ,Netflix
98243,PE,Netflix|Movistar Play
98243,PH,HBO Go
98243,PL,Netflix|Horizon|Player
98243,PT,Netflix
98243,PY,Netflix
98243,RO,Netflix
98243,RU,Netflix
98243,SE,Netflix|Viaplay|HBO Max|HBO
98243,SG,HBO Go
98243,TH,HBO Go
98243,TR,Netflix
98243,VE,Netflix
98279,JP,Amazon Prime Video
98279,KR,wavve
98279,US,Starz Play Amazon Channel|Starz|DIRECTV|Spectrum On Demand
98296,AT,Maxdome|Sky Ticket|Sky Go|Sky X
98296,BR,Looke
98296,CA,Hoopla
98296,DE,Sky Ticket|Sky Go|Joyn Plus
98296,DK,Viaplay
98296,ES,Amazon Prime Video|Movistar Plus
98296,FI,Viaplay
98296,NO,Strim
98296,RU,Premier
98296,US,Hoopla|Max Go|Magnolia Selects
98361,AR,Amazon Prime Video|Movistar Play
98361,BE,CineMember
98361,BO,Amazon Prime Video
98361,CL,Amazon Prime Video|Movistar Play
98361,CO,Amazon Prime Video|Movistar Play
98361,CR,Amazon Prime Video
98361,DE,Home of Horror
98361,DK,HBO Max|HBO
98361,EC,Amazon Prime Video|Movistar Play
98361,ES,Amazon Prime Video|Filmin|HBO Max|HBO
98361,FI,HBO Max|Elisa Viihde|HBO|Telia Play
98361,GT,Amazon Prime Video
98361,HN,Amazon Prime Video
98361,JP,U-NEXT
98361,LT,Telia Play
98361,MX,Amazon Prime Video
98361,NL,KPN|CineMember
98361,NO,HBO Max|Strim|HBO
98361,PE,Amazon Prime Video
98361,PH,iflix
98361,PL,Horizon|Player
98361,PY,Amazon Prime Video
98361,RU,More TV|Premier
98361,SE,HBO Max|HBO
98361,US,fuboTV|Showtime Amazon Channel|Showtime Roku Premium Channel|Showtime|DIRECTV|Spectrum On Demand
98361,VE,Amazon Prime Video
98373,AT,Netflix
98373,AU,BINGE|Foxtel Now
98373,BR,Oi Play
98373,CA,Amazon Prime Video|Crave Starz|Starz Play Amazon Channel|Club Illico
98373,CH,Netflix
98373,DE,Netflix|RTL+
98373,IN,Lionsgate Play|VI movies and tv
98373,IT,Amazon Prime Video|Infinity
98373,JP,dTV|GYAO
98373,KR,wavve
98373,NL,Starz Play Amazon Channel|KPN|Starz
98373,NO,Strim
98373,RO,Horizon
98373,TH,Netflix
98373,US,fuboTV|Showtime Amazon Channel|Showtime Roku Premium Channel|Showtime|DIRECTV|Spectrum On Demand
98491,AR,Disney Plus
98491,AT,Disney Plus
98491,AU,Disney Plus
98491,BE,Disney Plus
98491,BO,Disney Plus
98491,BR,Disney Plus
98491,CA,Disney Plus
98491,CH,Disney Plus
98491,CL,Disney Plus
98491,CO,Disney Plus
98491,CR,Disney Plus
98491,DE,Disney Plus
98491,EC,Disney Plus
98491,ES,Disney Plus
98491,FR,Disney Plus
98491,GB,Disney Plus
98491,GT,Disney Plus
98491,HK,Disney Plus
98491,HN,Disney Plus
98491,ID,Hotstar
98491,IE,Disney Plus
98491,IN,Hotstar
98491,IT,Disney Plus
98491,JP,Disney Plus|Disney Plus
98491,KR,Disney Plus
98491,MX,Disney Plus
98491,MY,Hotstar
98491,NL,Disney Plus
98491,NZ,Disney Plus
98491,PE,Disney Plus
98491,PY,Disney Plus
98491,SG,Disney Plus
98491,TH,Hotstar
98491,TW,Disney Plus
98491,US,Disney Plus
98491,VE,Disney Plus
98585,AR,Star Plus
98585,AT,Disney Plus
98585,AU,Disney Plus
98585,BE,Disney Plus
98585,BO,Star Plus
98585,BR,Star Plus
98585,CA,Disney Plus
98585,CH,Disney Plus
98585,CL,Star Plus
98585,CO,Star Plus
98585,CR,Star Plus
98585,DE,Disney Plus
98585,DK,Disney Plus
98585,EC,Star Plus
98585,ES,Disney Plus
98585,FI,Disney Plus
98585,FR,Disney Plus
98585,GB,Disney Plus
98585,GT,Star Plus
98585,HK,Disney Plus
98585,HN,Star Plus
98585,ID,Hotstar
98585,IE,Disney Plus
98585,IT,Disney Plus
98585,JP,Disney Plus
98585,KR,Disney Plus
98585,LT,Telia Play
98585,MX,Star Plus
98585,MY,Hotstar
98585,NL,Disney Plus|KPN
98585,NO,Disney Plus|Strim
98585,NZ,Disney Plus
98585,PE,Star Plus
98585,PT,Disney Plus
98585,PY,Star Plus
98585,RU,Kinopoisk
98585,SE,Disney Plus
98585,SG,Disney Plus
98585,TW,Disney Plus
98585,US,HBO Max|HBO Now|Max Go|DIRECTV|Spectrum On Demand
98585,VE,Star Plus
98604,AR,Netflix|Movistar Play
98604,AT,Netflix
98604,AU,Netflix|Netflix Kids
98604,BE,Netflix
98604,BG,Netflix
98604,BO,Netflix
98604,BR,Netflix
98604,CA,Netflix
98604,CH,Netflix
98604,CL,Netflix
98604,CO,Netflix
98604,CR,Netflix
98604,CZ,Netflix
98604,DE,Netflix|Netflix Kids
98604,DK,Netflix
98604,EC,Netflix
98604,EE,Netflix
98604,ES,Netflix
98604,FI,Netflix
98604,FR,Netflix
98604,GB,Netflix|Netflix Kids
98604,GR,Netflix
98604,GT,Netflix
98604,HK,Netflix
98604,HN,Netflix
98604,HU,Netflix
98604,ID,Netflix
98604,IE,Netflix|Netflix Kids
98604,IN,Netflix
98604,IT,Netflix
98604,KR,Netflix
98604,LT,Netflix
98604,LV,Netflix
98604,MX,Netflix
98604,NL,Netflix|Netflix Kids
98604,NO,Netflix
98604,NZ,Netflix
98604,PE,Netflix|Movistar Play
98604,PH,Netflix
98604,PL,Netflix
98604,PT,Netflix
98604,PY,Netflix
98604,RO,Netflix
98604,RU,Netflix
98604,SE,Netflix
98604,SG,Netflix
98604,TH,Netflix
98604,TR,Netflix
98604,TW,Netflix
98604,US,HBO Max
98604,VE,Netflix
98604,ZA,Netflix
98607,AU,Amazon Prime Video
98607,CA,Amazon Prime Video
98607,IT,Amazon Prime Video
98607,JP,U-NEXT|Hulu
98607,NZ,Amazon Prime Video
98809,AR,Movistar Play
98809,AT,Netflix|UPC TV
98809,AU,Stan
98809,BE,Netflix|Yelo Play
98809,BG,Netflix|HBO Go
98809,BR,Telecine Play|NOW
98809,CA,Amazon Prime Video|Crave|Crave Plus|iciTouTV|MGM Amazon Channel
98809,CH,Netflix|UPC TV
98809,CL,Movistar Play
98809,CZ,Netflix|HBO Go
98809,DE,Netflix
98809,DK,Netflix|Viaplay|Filmstriben
98809,EC,Movistar Play
98809,EE,Netflix|Viaplay
98809,ES,Netflix
98809,FI,Netflix|Viaplay
98809,FR,Netflix
98809,GB,Virgin TV Go
98809,GR,Netflix
98809,HU,Netflix|Horizon|HBO Go
98809,IT,Netflix
98809,JP,Amazon Prime Video|U-NEXT
98809,KR,wavve|Watcha
98809,LT,Netflix|Viaplay
98809,LV,Netflix|Viaplay
98809,NL,Netflix|KPN
98809,NO,Netflix|Viaplay|Strim
98809,PE,Movistar Play
98809,PL,Netflix|Horizon|HBO Go|Player
98809,PT,Netflix
98809,RO,Netflix|Horizon|HBO Go
98809,RU,Wink|More TV|Kinopoisk
98809,SE,Netflix|Viaplay
98809,ZA,ShowMax
98956,AR,Netflix
98956,AT,Netflix
98956,AU,Netflix
98956,BE,Netflix
98956,BG,Netflix
98956,BO,Netflix
98956,BR,Netflix
98956,CA,Netflix
98956,CH,Netflix
98956,CL,Netflix
98956,CO,Netflix
98956,CR,Netflix
98956,DE,Netflix
98956,EC,Netflix
98956,EE,Netflix
98956,FR,Netflix
98956,GB,Netflix
98956,GT,Netflix
98956,HK,Netflix
98956,HN,Netflix
98956,ID,Netflix|Hotstar
98956,IE,Netflix
98956,IN,Netflix
98956,IT,Netflix
98956,LT,Netflix
98956,LV,Netflix
98956,MX,Netflix
98956,NL,Netflix
98956,NZ,Netflix
98956,PE,Netflix
98956,PH,Netflix
98956,PY,Netflix
98956,SG,Netflix
98956,TH,Netflix
98956,TR,Netflix
98956,TW,Netflix
98956,US,Netflix
98956,VE,Netflix
98956,ZA,Netflix
98961,AR,Netflix|Star Plus|Movistar Play
98961,AT,Maxdome
98961,AU,BINGE|Foxtel Now
98961,BE,Amazon Prime Video|Yelo Play
98961,BG,Netflix
98961,BO,Netflix|Star Plus
98961,BR,Netflix|Claro video
98961,CA,Crave Starz|Starz Play Amazon Channel
98961,CH,Netflix|Amazon Prime Video
98961,CL,Netflix|Star Plus|Movistar Play
98961,CO,Netflix|Star Plus|Movistar Play|Claro video
98961,CR,Netflix|Star Plus
98961,DK,Netflix|Amazon Prime Video
98961,EC,Netflix|Star Plus|Movistar Play
98961,ES,Amazon Prime Video
98961,FI,Netflix|Amazon Prime Video
98961,FR,Netflix|Amazon Prime Video
98961,GB,Netflix|Now TV Cinema|Virgin TV Go
98961,GT,Netflix|Star Plus
98961,HN,Netflix|Star Plus
98961,ID,Catchplay
98961,IE,Netflix|Now TV Cinema
98961,IT,Amazon Prime Video|Sky Go|Now TV
98961,JP,Amazon Prime Video|dTV|U-NEXT|Hulu
98961,KR,Netflix|Watcha
98961,LT,Telia Play
98961,MX,Netflix|Star Plus|Claro video|Fox Premium
98961,NL,Videoland|Film1
98961,NO,Netflix|Amazon Prime Video|Strim
98961,PE,Netflix|Star Plus|Movistar Play
98961,PY,Netflix|Star Plus
98961,RO,Netflix
98961,RU,Ivi|More TV|Premier|Kinopoisk
98961,SE,Netflix|Amazon Prime Video
98961,US,Starz Play Amazon Channel|Starz Roku Premium Channel|Starz|DIRECTV|Spectrum On Demand
98961,VE,Netflix|Star Plus
98961,ZA,Amazon Prime Video
98975,AU,Shudder
98975,NO,Strim
98975,NZ,Shudder
98975,RU,Wink|Kinopoisk
98975,US,AMC Plus|AMC+ Roku Premium Channel|DIRECTV
99007,AR,Amazon Prime Video|HBO Max|Movistar Play|Starz
99007,AT,Amazon Prime Video
99007,AU,BINGE|Foxtel Now|Stan
99007,BG,Netflix
99007,BO,Amazon Prime Video|HBO Max
99007,BR,Amazon Prime Video|HBO Max|Starz Play Amazon Channel|Starz|Oi Play
99007,CA,Amazon Prime Video|Crave Starz|Starz Play Amazon Channel
99007,CH,Amazon Prime Video
99007,CL,Amazon Prime Video|HBO Max|Movistar Play|Starz
99007,CO,Amazon Prime Video|HBO Max|Movistar Play
99007,CR,Amazon Prime Video|HBO Max
99007,DE,Amazon Prime Video|Rakuten TV|Filmtastic Amazon Channel|Home of Horror
99007,DK,Amazon Prime Video
99007,EC,Amazon Prime Video|HBO Max|Movistar Play
99007,ES,Movistar Plus
99007,FI,Amazon Prime Video
99007,FR,Amazon Prime Video
99007,GB,Virgin TV Go
99007,GT,Amazon Prime Video|HBO Max
99007,HN,Amazon Prime Video|HBO Max
99007,ID,Netflix
99007,IN,Lionsgate Play|VI movies and tv
99007,IT,Netflix|Amazon Prime Video|Timvision
99007,MX,Amazon Prime Video|HBO Max|Starz Play Amazon Channel|Starz
99007,NO,Amazon Prime Video|Strim
99007,PE,Amazon Prime Video|HBO Max
99007,PY,Amazon Prime Video|HBO Max
99007,RU,More TV
99007,SE,Amazon Prime Video
99007,US,HBO Max|HBO Now|Max Go|DIRECTV|Cinemax Amazon Channel|Spectrum On Demand
99007,VE,Amazon Prime Video|HBO Max
99106,AU,Stan
99106,BR,Telecine Play
99106,ES,HBO
99106,ID,HBO Go
99106,MY,HBO Go
99106,NL,Videoland|KPN
99106,NO,Strim
99106,PH,HBO Go
99106,PL,Horizon
99106,RO,Horizon
99106,SG,HBO Go
99106,TH,HBO Go
99106,US,Hulu|Paramount Plus|Paramount+ Amazon Channel|EPIX Amazon Channel|Epix Roku Premium Channel|DIRECTV|Epix|Spectrum On Demand
99112,AR,Netflix|Amazon Prime Video|HBO Max|Movistar Play
99112,AT,Amazon Prime Video|Maxdome|UPC TV
99112,AU,Amazon Prime Video|BINGE|Foxtel Now|Stan
99112,BE,Netflix
99112,BG,Amazon Prime Video|HBO Go
99112,BO,Netflix|Amazon Prime Video|HBO Max
99112,BR,Netflix|Amazon Prime Video|HBO Max|Globo Play
99112,CA,Paramount Plus
99112,CH,Amazon Prime Video|UPC TV
99112,CL,Netflix|Amazon Prime Video|HBO Max|Movistar Play
99112,CO,Netflix|Amazon Prime Video|HBO Max|Movistar Play
99112,CR,Netflix|Amazon Prime Video|HBO Max
99112,CZ,Netflix|Amazon Prime Video|HBO Go
99112,DE,Netflix|Amazon Prime Video
99112,DK,Netflix|Amazon Prime Video|Paramount Plus|TV 2|HBO
99112,EC,Netflix|Amazon Prime Video|HBO Max|Movistar Play
99112,EE,Amazon Prime Video
99112,ES,Amazon Prime Video
99112,FI,Netflix|Ruutu|Paramount Plus|HBO|Telia Play
99112,FR,Netflix|Canal+
99112,GB,Netflix|Amazon Prime Video|Sky Go|Now TV Cinema|Virgin TV Go
99112,GR,Netflix|Amazon Prime Video
99112,GT,Netflix|Amazon Prime Video|HBO Max
99112,HN,Netflix|Amazon Prime Video|HBO Max
99112,HU,Netflix|Amazon Prime Video|HBO Go
99112,ID,HBO Go
99112,IE,Netflix|Amazon Prime Video|Sky Go|Now TV Cinema
99112,IN,Netflix|Amazon Prime Video
99112,IT,Netflix|Amazon Prime Video|Sky Go|Now TV|Timvision
99112,JP,Netflix|Amazon Prime Video|dTV|U-NEXT|Hulu
99112,KR,Netflix|Amazon Prime Video|wavve|Watcha
99112,LT,Netflix|Amazon Prime Video
99112,LV,Amazon Prime Video
99112,MX,Netflix|Amazon Prime Video|HBO Max|Fox Premium
99112,MY,HBO Go
99112,NL,KPN
99112,NO,Amazon Prime Video|Paramount Plus|Strim|HBO
99112,NZ,Amazon Prime Video
99112,PE,Netflix|Amazon Prime Video|HBO Max|Movistar Play
99112,PH,HBO Go
99112,PL,Netflix|Amazon Prime Video|Horizon|HBO Go|Player
99112,PT,Netflix|Amazon Prime Video|HBO Portugal
99112,PY,Netflix|Amazon Prime Video|HBO Max
99112,RO,Amazon Prime Video|Horizon|HBO Go
99112,RU,Amazon Prime Video|Wink|More TV|Kinopoisk
99112,SE,Netflix|Amazon Prime Video|Paramount Plus|Comhem Play|HBO
99112,SG,HBO Go
99112,TH,HBO Go
99112,TR,Netflix|Amazon Prime Video
99112,US,Hulu|Paramount Plus|Paramount+ Amazon Channel|EPIX Amazon Channel|Epix Roku Premium Channel|DIRECTV|Epix|Spectrum On Demand
99112,VE,Netflix|Amazon Prime Video|HBO Max
99112,ZA,Netflix|Amazon Prime Video
99114,AR,Netflix
99114,AT,Netflix|UPC TV
99114,AU,Netflix|Amazon Prime Video|BINGE|Foxtel Now
99114,BE,Netflix
99114,BO,Netflix
99114,BR,Netflix|NOW
99114,CA,Netflix|Crave Starz|Starz Play Amazon Channel|Super Channel Amazon Channel
99114,CH,Netflix|UPC TV
99114,CL,Netflix|Movistar Play
99114,CO,Netflix|Movistar Play
99114,CR,Netflix
99114,DE,Netflix
99114,DK,Netflix
99114,EC,Netflix|Movistar Play
99114,EE,Viaplay
99114,ES,Netflix|HBO
99114,FI,Netflix
99114,FR,Netflix
99114,GB,Netflix|Amazon Prime Video|Virgin TV Go
99114,GR,Netflix
99114,GT,Netflix
99114,HK,Netflix
99114,HN,Netflix
99114,ID,Netflix
99114,IE,Netflix
99114,IN,Netflix|Sony Liv
99114,IT,Netflix
99114,JP,Netflix
99114,LT,Viaplay|Telia Play
99114,LV,Viaplay
99114,MX,Netflix
99114,MY,Netflix
99114,NL,Netflix|Videoland|Film1|KPN
99114,NO,Netflix|Strim
99114,NZ,Netflix
99114,PE,Netflix
99114,PH,Netflix
99114,PL,Player
99114,PT,Netflix
99114,PY,Netflix
99114,RU,Netflix|More TV
99114,SE,Netflix
99114,SG,Netflix
99114,TH,Netflix
99114,TR,Netflix
99114,TW,Netflix
99114,US,Netflix|fuboTV|Showtime Amazon Channel|Showtime|DIRECTV|Spectrum On Demand
99114,VE,Netflix
